Loading wordToVec pickle..
Loaded wordToVec pickle..
Loading train pickle..
Loaded train pickle..
train size:  316436
Loading test pickle..
Loaded test pickle..
pair index 74699 loss tensor(67.3971, grad_fn=<AddBackward0>)
pair index 74799 loss tensor(67.4103, grad_fn=<AddBackward0>)
pair index 74899 loss tensor(67.7121, grad_fn=<AddBackward0>)
pair index 74999 loss tensor(68.3500, grad_fn=<AddBackward0>)
pair index 75099 loss tensor(66.1485, grad_fn=<AddBackward0>)
pair index 75199 loss tensor(64.8829, grad_fn=<AddBackward0>)
pair index 75299 loss tensor(64.5789, grad_fn=<AddBackward0>)
pair index 75399 loss tensor(64.8852, grad_fn=<AddBackward0>)
pair index 75499 loss tensor(65.8463, grad_fn=<AddBackward0>)
pair index 75599 loss tensor(65.0246, grad_fn=<AddBackward0>)
pair index 75699 loss tensor(68.9825, grad_fn=<AddBackward0>)
pair index 75799 loss tensor(65.1901, grad_fn=<AddBackward0>)
pair index 75899 loss tensor(63.9430, grad_fn=<AddBackward0>)
pair index 75999 loss tensor(67.4071, grad_fn=<AddBackward0>)
pair index 76099 loss tensor(68.6542, grad_fn=<AddBackward0>)
pair index 76199 loss tensor(64.7840, grad_fn=<AddBackward0>)
pair index 76299 loss tensor(64.5670, grad_fn=<AddBackward0>)
pair index 76399 loss tensor(68.3477, grad_fn=<AddBackward0>)
pair index 76499 loss tensor(68.9660, grad_fn=<AddBackward0>)
pair index 76599 loss tensor(65.5101, grad_fn=<AddBackward0>)
pair index 76699 loss tensor(66.8052, grad_fn=<AddBackward0>)
pair index 76799 loss tensor(66.4487, grad_fn=<AddBackward0>)
pair index 76899 loss tensor(67.7323, grad_fn=<AddBackward0>)
pair index 76999 loss tensor(65.8311, grad_fn=<AddBackward0>)
pair index 77099 loss tensor(65.8429, grad_fn=<AddBackward0>)
pair index 77199 loss tensor(68.6575, grad_fn=<AddBackward0>)
pair index 77299 loss tensor(63.9311, grad_fn=<AddBackward0>)
pair index 77399 loss tensor(68.6701, grad_fn=<AddBackward0>)
pair index 77499 loss tensor(63.3086, grad_fn=<AddBackward0>)
pair index 77599 loss tensor(71.4939, grad_fn=<AddBackward0>)
pair index 77699 loss tensor(67.4003, grad_fn=<AddBackward0>)
pair index 77799 loss tensor(67.0914, grad_fn=<AddBackward0>)
pair index 77899 loss tensor(65.2051, grad_fn=<AddBackward0>)
pair index 77999 loss tensor(66.4409, grad_fn=<AddBackward0>)
pair index 78099 loss tensor(65.1912, grad_fn=<AddBackward0>)
pair index 78199 loss tensor(67.0862, grad_fn=<AddBackward0>)
pair index 78299 loss tensor(67.0775, grad_fn=<AddBackward0>)
pair index 78399 loss tensor(67.0939, grad_fn=<AddBackward0>)
pair index 78499 loss tensor(67.7635, grad_fn=<AddBackward0>)
pair index 78599 loss tensor(66.1459, grad_fn=<AddBackward0>)
pair index 78699 loss tensor(64.2856, grad_fn=<AddBackward0>)
pair index 78799 loss tensor(67.3981, grad_fn=<AddBackward0>)
pair index 78899 loss tensor(67.1110, grad_fn=<AddBackward0>)
pair index 78999 loss tensor(65.8148, grad_fn=<AddBackward0>)
pair index 79099 loss tensor(68.6623, grad_fn=<AddBackward0>)
pair index 79199 loss tensor(65.8145, grad_fn=<AddBackward0>)
pair index 79299 loss tensor(67.1639, grad_fn=<AddBackward0>)
pair index 79399 loss tensor(66.4573, grad_fn=<AddBackward0>)
pair index 79499 loss tensor(64.6594, grad_fn=<AddBackward0>)
pair index 79599 loss tensor(66.1807, grad_fn=<AddBackward0>)
pair index 79699 loss tensor(65.1955, grad_fn=<AddBackward0>)
pair index 79799 loss tensor(65.5089, grad_fn=<AddBackward0>)
pair index 79899 loss tensor(69.2892, grad_fn=<AddBackward0>)
pair index 79999 loss tensor(66.1389, grad_fn=<AddBackward0>)
Saved after time:  1572.5898163318634  sec
pair index 80099 loss tensor(69.2981, grad_fn=<AddBackward0>)
pair index 80199 loss tensor(68.3471, grad_fn=<AddBackward0>)
pair index 80299 loss tensor(67.0942, grad_fn=<AddBackward0>)
pair index 80399 loss tensor(67.0838, grad_fn=<AddBackward0>)
pair index 80499 loss tensor(68.6618, grad_fn=<AddBackward0>)
pair index 80599 loss tensor(66.1462, grad_fn=<AddBackward0>)
pair index 80699 loss tensor(67.7039, grad_fn=<AddBackward0>)
pair index 80799 loss tensor(66.7686, grad_fn=<AddBackward0>)
pair index 80899 loss tensor(64.3105, grad_fn=<AddBackward0>)
pair index 80999 loss tensor(67.3952, grad_fn=<AddBackward0>)
pair index 81099 loss tensor(65.5968, grad_fn=<AddBackward0>)
pair index 81199 loss tensor(66.1495, grad_fn=<AddBackward0>)
pair index 81299 loss tensor(68.0295, grad_fn=<AddBackward0>)
pair index 81399 loss tensor(65.1948, grad_fn=<AddBackward0>)
pair index 81499 loss tensor(67.7114, grad_fn=<AddBackward0>)
pair index 81599 loss tensor(67.3998, grad_fn=<AddBackward0>)
pair index 81699 loss tensor(69.2948, grad_fn=<AddBackward0>)
pair index 81799 loss tensor(68.0330, grad_fn=<AddBackward0>)
pair index 81899 loss tensor(68.3455, grad_fn=<AddBackward0>)
pair index 81999 loss tensor(66.7666, grad_fn=<AddBackward0>)
pair index 82099 loss tensor(66.4520, grad_fn=<AddBackward0>)
pair index 82199 loss tensor(67.7091, grad_fn=<AddBackward0>)
pair index 82299 loss tensor(67.1826, grad_fn=<AddBackward0>)
pair index 82399 loss tensor(63.8429, grad_fn=<AddBackward0>)
pair index 82499 loss tensor(66.3703, grad_fn=<AddBackward0>)
pair index 82599 loss tensor(68.0779, grad_fn=<AddBackward0>)
pair index 82699 loss tensor(66.1567, grad_fn=<AddBackward0>)
pair index 82799 loss tensor(65.5120, grad_fn=<AddBackward0>)
pair index 82899 loss tensor(64.5648, grad_fn=<AddBackward0>)
pair index 82999 loss tensor(65.8280, grad_fn=<AddBackward0>)
pair index 83099 loss tensor(66.4526, grad_fn=<AddBackward0>)
pair index 83199 loss tensor(66.4489, grad_fn=<AddBackward0>)
pair index 83299 loss tensor(66.7728, grad_fn=<AddBackward0>)
pair index 83399 loss tensor(65.7771, grad_fn=<AddBackward0>)
pair index 83499 loss tensor(63.6224, grad_fn=<AddBackward0>)
pair index 83599 loss tensor(66.6070, grad_fn=<AddBackward0>)
pair index 83699 loss tensor(66.4519, grad_fn=<AddBackward0>)
pair index 83799 loss tensor(66.7743, grad_fn=<AddBackward0>)
pair index 83899 loss tensor(69.6494, grad_fn=<AddBackward0>)
pair index 83999 loss tensor(66.1460, grad_fn=<AddBackward0>)
pair index 84099 loss tensor(68.3478, grad_fn=<AddBackward0>)
pair index 84199 loss tensor(64.8847, grad_fn=<AddBackward0>)
pair index 84299 loss tensor(68.3435, grad_fn=<AddBackward0>)
pair index 84399 loss tensor(67.3897, grad_fn=<AddBackward0>)
pair index 84499 loss tensor(65.2104, grad_fn=<AddBackward0>)
pair index 84599 loss tensor(67.4445, grad_fn=<AddBackward0>)
pair index 84699 loss tensor(63.3082, grad_fn=<AddBackward0>)
pair index 84799 loss tensor(63.7621, grad_fn=<AddBackward0>)
pair index 84899 loss tensor(66.1335, grad_fn=<AddBackward0>)
pair index 84999 loss tensor(65.5114, grad_fn=<AddBackward0>)
pair index 85099 loss tensor(66.1353, grad_fn=<AddBackward0>)
pair index 85199 loss tensor(70.0303, grad_fn=<AddBackward0>)
pair index 85299 loss tensor(66.1295, grad_fn=<AddBackward0>)
pair index 85399 loss tensor(70.9998, grad_fn=<AddBackward0>)
pair index 85499 loss tensor(68.3901, grad_fn=<AddBackward0>)
pair index 85599 loss tensor(65.5135, grad_fn=<AddBackward0>)
pair index 85699 loss tensor(64.5870, grad_fn=<AddBackward0>)
pair index 85799 loss tensor(69.9310, grad_fn=<AddBackward0>)
pair index 85899 loss tensor(66.4625, grad_fn=<AddBackward0>)
pair index 85999 loss tensor(67.0771, grad_fn=<AddBackward0>)
pair index 86099 loss tensor(65.1965, grad_fn=<AddBackward0>)
pair index 86199 loss tensor(66.7630, grad_fn=<AddBackward0>)
pair index 86299 loss tensor(65.5167, grad_fn=<AddBackward0>)
pair index 86399 loss tensor(66.1397, grad_fn=<AddBackward0>)
pair index 86499 loss tensor(70.9269, grad_fn=<AddBackward0>)
pair index 86599 loss tensor(63.9326, grad_fn=<AddBackward0>)
pair index 86699 loss tensor(65.8361, grad_fn=<AddBackward0>)
pair index 86799 loss tensor(66.7687, grad_fn=<AddBackward0>)
pair index 86899 loss tensor(69.5929, grad_fn=<AddBackward0>)
pair index 86999 loss tensor(66.1322, grad_fn=<AddBackward0>)
pair index 87099 loss tensor(67.0723, grad_fn=<AddBackward0>)
pair index 87199 loss tensor(67.7116, grad_fn=<AddBackward0>)
pair index 87299 loss tensor(66.1494, grad_fn=<AddBackward0>)
pair index 87399 loss tensor(69.5881, grad_fn=<AddBackward0>)
pair index 87499 loss tensor(66.1395, grad_fn=<AddBackward0>)
pair index 87599 loss tensor(66.4537, grad_fn=<AddBackward0>)
pair index 87699 loss tensor(67.7092, grad_fn=<AddBackward0>)
pair index 87799 loss tensor(65.2130, grad_fn=<AddBackward0>)
pair index 87899 loss tensor(68.0359, grad_fn=<AddBackward0>)
pair index 87999 loss tensor(66.1326, grad_fn=<AddBackward0>)
pair index 88099 loss tensor(64.8722, grad_fn=<AddBackward0>)
pair index 88199 loss tensor(68.6518, grad_fn=<AddBackward0>)
pair index 88299 loss tensor(65.8291, grad_fn=<AddBackward0>)
pair index 88399 loss tensor(70.5564, grad_fn=<AddBackward0>)
pair index 88499 loss tensor(63.3196, grad_fn=<AddBackward0>)
pair index 88599 loss tensor(65.8397, grad_fn=<AddBackward0>)
pair index 88699 loss tensor(66.7739, grad_fn=<AddBackward0>)
pair index 88799 loss tensor(66.7583, grad_fn=<AddBackward0>)
pair index 88899 loss tensor(66.1400, grad_fn=<AddBackward0>)
pair index 88999 loss tensor(65.8234, grad_fn=<AddBackward0>)
pair index 89099 loss tensor(64.8900, grad_fn=<AddBackward0>)
pair index 89199 loss tensor(67.7091, grad_fn=<AddBackward0>)
pair index 89299 loss tensor(64.2463, grad_fn=<AddBackward0>)
pair index 89399 loss tensor(65.8123, grad_fn=<AddBackward0>)
pair index 89499 loss tensor(66.1195, grad_fn=<AddBackward0>)
pair index 89599 loss tensor(66.4576, grad_fn=<AddBackward0>)
pair index 89699 loss tensor(67.7142, grad_fn=<AddBackward0>)
pair index 89799 loss tensor(67.0734, grad_fn=<AddBackward0>)
pair index 89899 loss tensor(66.4437, grad_fn=<AddBackward0>)
pair index 89999 loss tensor(66.1355, grad_fn=<AddBackward0>)
Saved after time:  1731.8529181480408  sec
pair index 90099 loss tensor(66.4919, grad_fn=<AddBackward0>)
pair index 90199 loss tensor(65.8189, grad_fn=<AddBackward0>)
pair index 90299 loss tensor(65.1947, grad_fn=<AddBackward0>)
pair index 90399 loss tensor(68.9781, grad_fn=<AddBackward0>)
pair index 90499 loss tensor(68.0406, grad_fn=<AddBackward0>)
pair index 90599 loss tensor(66.1418, grad_fn=<AddBackward0>)
pair index 90699 loss tensor(65.0276, grad_fn=<AddBackward0>)
pair index 90799 loss tensor(63.9331, grad_fn=<AddBackward0>)
pair index 90899 loss tensor(67.7241, grad_fn=<AddBackward0>)
pair index 90999 loss tensor(67.7061, grad_fn=<AddBackward0>)
pair index 91099 loss tensor(64.8657, grad_fn=<AddBackward0>)
pair index 91199 loss tensor(65.5072, grad_fn=<AddBackward0>)
pair index 91299 loss tensor(66.1506, grad_fn=<AddBackward0>)
pair index 91399 loss tensor(64.5672, grad_fn=<AddBackward0>)
pair index 91499 loss tensor(67.0861, grad_fn=<AddBackward0>)
pair index 91599 loss tensor(65.5115, grad_fn=<AddBackward0>)
pair index 91699 loss tensor(62.9995, grad_fn=<AddBackward0>)
pair index 91799 loss tensor(65.5133, grad_fn=<AddBackward0>)
pair index 91899 loss tensor(66.1410, grad_fn=<AddBackward0>)
pair index 91999 loss tensor(66.7703, grad_fn=<AddBackward0>)
pair index 92099 loss tensor(67.5078, grad_fn=<AddBackward0>)
pair index 92199 loss tensor(63.9251, grad_fn=<AddBackward0>)
pair index 92299 loss tensor(68.9799, grad_fn=<AddBackward0>)
pair index 92399 loss tensor(70.2318, grad_fn=<AddBackward0>)
pair index 92499 loss tensor(64.2547, grad_fn=<AddBackward0>)
pair index 92599 loss tensor(66.1326, grad_fn=<AddBackward0>)
pair index 92699 loss tensor(68.6633, grad_fn=<AddBackward0>)
pair index 92799 loss tensor(68.3582, grad_fn=<AddBackward0>)
pair index 92899 loss tensor(66.4519, grad_fn=<AddBackward0>)
pair index 92999 loss tensor(66.1402, grad_fn=<AddBackward0>)
pair index 93099 loss tensor(65.8298, grad_fn=<AddBackward0>)
pair index 93199 loss tensor(67.0829, grad_fn=<AddBackward0>)
pair index 93299 loss tensor(68.6668, grad_fn=<AddBackward0>)
pair index 93399 loss tensor(65.8399, grad_fn=<AddBackward0>)
pair index 93499 loss tensor(67.7552, grad_fn=<AddBackward0>)
pair index 93599 loss tensor(65.1905, grad_fn=<AddBackward0>)
pair index 93699 loss tensor(66.4536, grad_fn=<AddBackward0>)
pair index 93799 loss tensor(65.1992, grad_fn=<AddBackward0>)
pair index 93899 loss tensor(65.8295, grad_fn=<AddBackward0>)
pair index 93999 loss tensor(63.9334, grad_fn=<AddBackward0>)
pair index 94099 loss tensor(67.7188, grad_fn=<AddBackward0>)
pair index 94199 loss tensor(66.1426, grad_fn=<AddBackward0>)
pair index 94299 loss tensor(63.6197, grad_fn=<AddBackward0>)
pair index 94399 loss tensor(67.3990, grad_fn=<AddBackward0>)
pair index 94499 loss tensor(67.3951, grad_fn=<AddBackward0>)
pair index 94599 loss tensor(67.0851, grad_fn=<AddBackward0>)
pair index 94699 loss tensor(65.2019, grad_fn=<AddBackward0>)
pair index 94799 loss tensor(66.1421, grad_fn=<AddBackward0>)
pair index 94899 loss tensor(64.5653, grad_fn=<AddBackward0>)
pair index 94999 loss tensor(65.8238, grad_fn=<AddBackward0>)
pair index 95099 loss tensor(67.3985, grad_fn=<AddBackward0>)
pair index 95199 loss tensor(65.5078, grad_fn=<AddBackward0>)
pair index 95299 loss tensor(66.1435, grad_fn=<AddBackward0>)
pair index 95399 loss tensor(68.1449, grad_fn=<AddBackward0>)
pair index 95499 loss tensor(63.9370, grad_fn=<AddBackward0>)
pair index 95599 loss tensor(64.5617, grad_fn=<AddBackward0>)
pair index 95699 loss tensor(68.0257, grad_fn=<AddBackward0>)
pair index 95799 loss tensor(65.1913, grad_fn=<AddBackward0>)
pair index 95899 loss tensor(67.0786, grad_fn=<AddBackward0>)
pair index 95999 loss tensor(66.4516, grad_fn=<AddBackward0>)
pair index 96099 loss tensor(64.9724, grad_fn=<AddBackward0>)
pair index 96199 loss tensor(65.1760, grad_fn=<AddBackward0>)
pair index 96299 loss tensor(66.1460, grad_fn=<AddBackward0>)
pair index 96399 loss tensor(68.6502, grad_fn=<AddBackward0>)
pair index 96499 loss tensor(70.2382, grad_fn=<AddBackward0>)
pair index 96599 loss tensor(68.3460, grad_fn=<AddBackward0>)
pair index 96699 loss tensor(66.7706, grad_fn=<AddBackward0>)
pair index 96799 loss tensor(65.8247, grad_fn=<AddBackward0>)
pair index 96899 loss tensor(66.1310, grad_fn=<AddBackward0>)
pair index 96999 loss tensor(66.4516, grad_fn=<AddBackward0>)
pair index 97099 loss tensor(66.7673, grad_fn=<AddBackward0>)
pair index 97199 loss tensor(67.0941, grad_fn=<AddBackward0>)
pair index 97299 loss tensor(70.2258, grad_fn=<AddBackward0>)
pair index 97399 loss tensor(65.8200, grad_fn=<AddBackward0>)
pair index 97499 loss tensor(66.7724, grad_fn=<AddBackward0>)
pair index 97599 loss tensor(66.8033, grad_fn=<AddBackward0>)
pair index 97699 loss tensor(67.0902, grad_fn=<AddBackward0>)
pair index 97799 loss tensor(67.7052, grad_fn=<AddBackward0>)
pair index 97899 loss tensor(66.1336, grad_fn=<AddBackward0>)
pair index 97999 loss tensor(65.5127, grad_fn=<AddBackward0>)
pair index 98099 loss tensor(69.9145, grad_fn=<AddBackward0>)
pair index 98199 loss tensor(65.1914, grad_fn=<AddBackward0>)
pair index 98299 loss tensor(67.7064, grad_fn=<AddBackward0>)
pair index 98399 loss tensor(65.8105, grad_fn=<AddBackward0>)
pair index 98499 loss tensor(65.3117, grad_fn=<AddBackward0>)
pair index 98599 loss tensor(67.0794, grad_fn=<AddBackward0>)
pair index 98699 loss tensor(65.8274, grad_fn=<AddBackward0>)
pair index 98799 loss tensor(68.0151, grad_fn=<AddBackward0>)
pair index 98899 loss tensor(65.8482, grad_fn=<AddBackward0>)
pair index 98999 loss tensor(67.0759, grad_fn=<AddBackward0>)
pair index 99099 loss tensor(67.0780, grad_fn=<AddBackward0>)
pair index 99199 loss tensor(67.0810, grad_fn=<AddBackward0>)
pair index 99299 loss tensor(65.6795, grad_fn=<AddBackward0>)
pair index 99399 loss tensor(65.8256, grad_fn=<AddBackward0>)
pair index 99499 loss tensor(66.7759, grad_fn=<AddBackward0>)
pair index 99599 loss tensor(65.8138, grad_fn=<AddBackward0>)
pair index 99699 loss tensor(65.8524, grad_fn=<AddBackward0>)
pair index 99799 loss tensor(65.8216, grad_fn=<AddBackward0>)
pair index 99899 loss tensor(67.0939, grad_fn=<AddBackward0>)
pair index 99999 loss tensor(67.7668, grad_fn=<AddBackward0>)
Saved after time:  1903.5840258598328  sec
pair index 100099 loss tensor(68.9720, grad_fn=<AddBackward0>)
pair index 100199 loss tensor(66.4527, grad_fn=<AddBackward0>)
pair index 100299 loss tensor(66.4604, grad_fn=<AddBackward0>)
pair index 100399 loss tensor(66.4463, grad_fn=<AddBackward0>)
pair index 100499 loss tensor(65.1914, grad_fn=<AddBackward0>)
pair index 100599 loss tensor(68.3421, grad_fn=<AddBackward0>)
pair index 100699 loss tensor(66.4603, grad_fn=<AddBackward0>)
pair index 100799 loss tensor(66.4520, grad_fn=<AddBackward0>)
pair index 100899 loss tensor(66.4733, grad_fn=<AddBackward0>)
pair index 100999 loss tensor(67.3916, grad_fn=<AddBackward0>)
pair index 101099 loss tensor(66.1348, grad_fn=<AddBackward0>)
pair index 101199 loss tensor(66.4570, grad_fn=<AddBackward0>)
pair index 101299 loss tensor(66.7776, grad_fn=<AddBackward0>)
pair index 101399 loss tensor(64.8804, grad_fn=<AddBackward0>)
pair index 101499 loss tensor(65.1841, grad_fn=<AddBackward0>)
pair index 101599 loss tensor(67.8045, grad_fn=<AddBackward0>)
pair index 101699 loss tensor(66.1388, grad_fn=<AddBackward0>)
pair index 101799 loss tensor(67.7062, grad_fn=<AddBackward0>)
pair index 101899 loss tensor(64.2544, grad_fn=<AddBackward0>)
pair index 101999 loss tensor(65.4996, grad_fn=<AddBackward0>)
pair index 102099 loss tensor(68.3488, grad_fn=<AddBackward0>)
pair index 102199 loss tensor(66.1421, grad_fn=<AddBackward0>)
pair index 102299 loss tensor(66.7580, grad_fn=<AddBackward0>)
pair index 102399 loss tensor(64.8776, grad_fn=<AddBackward0>)
pair index 102499 loss tensor(67.0812, grad_fn=<AddBackward0>)
pair index 102599 loss tensor(64.8836, grad_fn=<AddBackward0>)
pair index 102699 loss tensor(66.4546, grad_fn=<AddBackward0>)
pair index 102799 loss tensor(68.6553, grad_fn=<AddBackward0>)
pair index 102899 loss tensor(65.5177, grad_fn=<AddBackward0>)
pair index 102999 loss tensor(67.0954, grad_fn=<AddBackward0>)
pair index 103099 loss tensor(66.1403, grad_fn=<AddBackward0>)
pair index 103199 loss tensor(64.5784, grad_fn=<AddBackward0>)
pair index 103299 loss tensor(64.2540, grad_fn=<AddBackward0>)
pair index 103399 loss tensor(69.9230, grad_fn=<AddBackward0>)
pair index 103499 loss tensor(65.1903, grad_fn=<AddBackward0>)
pair index 103599 loss tensor(67.7297, grad_fn=<AddBackward0>)
pair index 103699 loss tensor(64.8735, grad_fn=<AddBackward0>)
pair index 103799 loss tensor(65.5078, grad_fn=<AddBackward0>)
pair index 103899 loss tensor(66.4523, grad_fn=<AddBackward0>)
pair index 103999 loss tensor(62.9924, grad_fn=<AddBackward0>)
pair index 104099 loss tensor(68.6548, grad_fn=<AddBackward0>)
pair index 104199 loss tensor(65.4994, grad_fn=<AddBackward0>)
pair index 104299 loss tensor(67.0867, grad_fn=<AddBackward0>)
pair index 104399 loss tensor(66.1355, grad_fn=<AddBackward0>)
pair index 104499 loss tensor(65.8242, grad_fn=<AddBackward0>)
pair index 104599 loss tensor(69.5939, grad_fn=<AddBackward0>)
pair index 104699 loss tensor(67.7237, grad_fn=<AddBackward0>)
pair index 104799 loss tensor(63.9370, grad_fn=<AddBackward0>)
pair index 104899 loss tensor(66.4629, grad_fn=<AddBackward0>)
pair index 104999 loss tensor(64.5578, grad_fn=<AddBackward0>)
pair index 105099 loss tensor(68.4457, grad_fn=<AddBackward0>)
pair index 105199 loss tensor(68.0140, grad_fn=<AddBackward0>)
pair index 105299 loss tensor(64.8866, grad_fn=<AddBackward0>)
pair index 105399 loss tensor(69.6241, grad_fn=<AddBackward0>)
pair index 105499 loss tensor(67.3868, grad_fn=<AddBackward0>)
pair index 105599 loss tensor(66.4616, grad_fn=<AddBackward0>)
pair index 105699 loss tensor(68.3431, grad_fn=<AddBackward0>)
pair index 105799 loss tensor(68.3510, grad_fn=<AddBackward0>)
pair index 105899 loss tensor(64.8851, grad_fn=<AddBackward0>)
pair index 105999 loss tensor(69.7007, grad_fn=<AddBackward0>)
pair index 106099 loss tensor(64.2846, grad_fn=<AddBackward0>)
pair index 106199 loss tensor(64.8885, grad_fn=<AddBackward0>)
pair index 106299 loss tensor(62.3585, grad_fn=<AddBackward0>)
pair index 106399 loss tensor(65.8146, grad_fn=<AddBackward0>)
pair index 106499 loss tensor(65.5136, grad_fn=<AddBackward0>)
pair index 106599 loss tensor(66.1434, grad_fn=<AddBackward0>)
pair index 106699 loss tensor(65.8250, grad_fn=<AddBackward0>)
pair index 106799 loss tensor(65.5140, grad_fn=<AddBackward0>)
pair index 106899 loss tensor(66.1366, grad_fn=<AddBackward0>)
pair index 106999 loss tensor(68.3365, grad_fn=<AddBackward0>)
pair index 107099 loss tensor(68.6585, grad_fn=<AddBackward0>)
pair index 107199 loss tensor(68.3368, grad_fn=<AddBackward0>)
pair index 107299 loss tensor(62.7601, grad_fn=<AddBackward0>)
pair index 107399 loss tensor(66.4563, grad_fn=<AddBackward0>)
pair index 107499 loss tensor(65.5252, grad_fn=<AddBackward0>)
pair index 107599 loss tensor(68.9772, grad_fn=<AddBackward0>)
pair index 107699 loss tensor(65.5100, grad_fn=<AddBackward0>)
pair index 107799 loss tensor(65.8999, grad_fn=<AddBackward0>)
pair index 107899 loss tensor(70.2436, grad_fn=<AddBackward0>)
pair index 107999 loss tensor(65.4924, grad_fn=<AddBackward0>)
pair index 108099 loss tensor(65.2761, grad_fn=<AddBackward0>)
pair index 108199 loss tensor(66.1487, grad_fn=<AddBackward0>)
pair index 108299 loss tensor(66.4614, grad_fn=<AddBackward0>)
pair index 108399 loss tensor(65.8233, grad_fn=<AddBackward0>)
pair index 108499 loss tensor(64.2329, grad_fn=<AddBackward0>)
pair index 108599 loss tensor(65.8191, grad_fn=<AddBackward0>)
pair index 108699 loss tensor(68.0369, grad_fn=<AddBackward0>)
pair index 108799 loss tensor(69.2943, grad_fn=<AddBackward0>)
pair index 108899 loss tensor(66.1417, grad_fn=<AddBackward0>)
pair index 108999 loss tensor(65.8094, grad_fn=<AddBackward0>)
pair index 109099 loss tensor(65.8139, grad_fn=<AddBackward0>)
pair index 109199 loss tensor(64.5606, grad_fn=<AddBackward0>)
pair index 109299 loss tensor(63.2832, grad_fn=<AddBackward0>)
pair index 109399 loss tensor(66.2785, grad_fn=<AddBackward0>)
pair index 109499 loss tensor(65.5023, grad_fn=<AddBackward0>)
pair index 109599 loss tensor(68.9906, grad_fn=<AddBackward0>)
pair index 109699 loss tensor(67.0806, grad_fn=<AddBackward0>)
pair index 109799 loss tensor(64.2269, grad_fn=<AddBackward0>)
pair index 109899 loss tensor(66.4462, grad_fn=<AddBackward0>)
pair index 109999 loss tensor(65.8029, grad_fn=<AddBackward0>)
Saved after time:  2068.987472295761  sec
pair index 110099 loss tensor(66.4476, grad_fn=<AddBackward0>)
pair index 110199 loss tensor(67.7076, grad_fn=<AddBackward0>)
pair index 110299 loss tensor(66.4512, grad_fn=<AddBackward0>)
pair index 110399 loss tensor(64.5459, grad_fn=<AddBackward0>)
pair index 110499 loss tensor(68.3438, grad_fn=<AddBackward0>)
pair index 110599 loss tensor(65.1852, grad_fn=<AddBackward0>)
pair index 110699 loss tensor(65.5024, grad_fn=<AddBackward0>)
pair index 110799 loss tensor(68.7206, grad_fn=<AddBackward0>)
pair index 110899 loss tensor(65.8199, grad_fn=<AddBackward0>)
pair index 110999 loss tensor(66.1270, grad_fn=<AddBackward0>)
pair index 111099 loss tensor(64.9556, grad_fn=<AddBackward0>)
pair index 111199 loss tensor(68.0482, grad_fn=<AddBackward0>)
pair index 111299 loss tensor(65.8142, grad_fn=<AddBackward0>)
pair index 111399 loss tensor(65.8175, grad_fn=<AddBackward0>)
pair index 111499 loss tensor(64.3346, grad_fn=<AddBackward0>)
pair index 111599 loss tensor(68.0301, grad_fn=<AddBackward0>)
pair index 111699 loss tensor(65.5001, grad_fn=<AddBackward0>)
pair index 111799 loss tensor(69.6121, grad_fn=<AddBackward0>)
pair index 111899 loss tensor(67.0866, grad_fn=<AddBackward0>)
pair index 111999 loss tensor(65.1803, grad_fn=<AddBackward0>)
pair index 112099 loss tensor(64.5472, grad_fn=<AddBackward0>)
pair index 112199 loss tensor(64.8737, grad_fn=<AddBackward0>)
pair index 112299 loss tensor(65.4942, grad_fn=<AddBackward0>)
pair index 112399 loss tensor(64.2233, grad_fn=<AddBackward0>)
pair index 112499 loss tensor(68.0334, grad_fn=<AddBackward0>)
pair index 112599 loss tensor(66.7596, grad_fn=<AddBackward0>)
pair index 112699 loss tensor(66.1394, grad_fn=<AddBackward0>)
pair index 112799 loss tensor(66.7681, grad_fn=<AddBackward0>)
pair index 112899 loss tensor(68.3442, grad_fn=<AddBackward0>)
pair index 112999 loss tensor(68.0285, grad_fn=<AddBackward0>)
pair index 113099 loss tensor(64.8642, grad_fn=<AddBackward0>)
pair index 113199 loss tensor(67.4212, grad_fn=<AddBackward0>)
pair index 113299 loss tensor(63.9181, grad_fn=<AddBackward0>)
pair index 113399 loss tensor(70.2412, grad_fn=<AddBackward0>)
pair index 113499 loss tensor(66.4441, grad_fn=<AddBackward0>)
pair index 113599 loss tensor(66.4480, grad_fn=<AddBackward0>)
pair index 113699 loss tensor(65.8121, grad_fn=<AddBackward0>)
pair index 113799 loss tensor(65.5029, grad_fn=<AddBackward0>)
pair index 113899 loss tensor(67.7113, grad_fn=<AddBackward0>)
pair index 113999 loss tensor(65.5048, grad_fn=<AddBackward0>)
pair index 114099 loss tensor(69.6007, grad_fn=<AddBackward0>)
pair index 114199 loss tensor(65.1919, grad_fn=<AddBackward0>)
pair index 114299 loss tensor(66.1218, grad_fn=<AddBackward0>)
pair index 114399 loss tensor(63.9561, grad_fn=<AddBackward0>)
pair index 114499 loss tensor(64.8671, grad_fn=<AddBackward0>)
pair index 114599 loss tensor(64.2278, grad_fn=<AddBackward0>)
pair index 114699 loss tensor(67.1499, grad_fn=<AddBackward0>)
pair index 114799 loss tensor(68.0333, grad_fn=<AddBackward0>)
pair index 114899 loss tensor(68.6678, grad_fn=<AddBackward0>)
pair index 114999 loss tensor(63.2830, grad_fn=<AddBackward0>)
pair index 115099 loss tensor(69.6130, grad_fn=<AddBackward0>)
pair index 115199 loss tensor(65.8168, grad_fn=<AddBackward0>)
pair index 115299 loss tensor(67.7123, grad_fn=<AddBackward0>)
